comparison,objective_family,alpha,train_count,case_id,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,400,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.4975,-0.3715459298,-8.29186352,0.9954204112,-0.01055498,2.74,9.35
path_poly_vs_path_exp,MeanCVaR,0.02,400,case00,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.585,-0.4366078925,3.13802145,1.001739856,0.0075414,-1.615,-3.45
coverage_poly_vs_path_poly,MeanCVaR,0.02,400,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0.0325,0.02387423786,0.03470829,1.000019259,0.00199707,0.36,4.2
coverage_exp_vs_path_exp,MeanCVaR,0.02,400,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.4425,0.324404571,7.27349093,1.004032151,0.00767214,-0.275,6.9
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,400,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.68375,-0.499648328,-8.90230682,0.9950847136,-0.00701791,1.38,-1
path_poly_vs_path_exp,MeanCVaR,0.02,400,case01,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.27375,-0.2006909634,-1.66352418,0.9990778045,-0.00134284,0.745,1.7
coverage_poly_vs_path_poly,MeanCVaR,0.02,400,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-0.0916277,0.9999491578,-0.00315579,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.02,400,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.53375,-0.3765830599,7.46012056,1.004135247,-0.00607415,-4.425,-1.55
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,400,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-9.38501843,0.9948191799,0.00529372,0,0
path_poly_vs_path_exp,MeanCVaR,0.02,400,case02,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.53375,-0.3765830599,-1.83327017,0.9989837933,0.00237536,-4.425,-1.55
coverage_poly_vs_path_poly,MeanCVaR,0.02,400,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-0.16996948,0.9999056933,0.00946003,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.02,400,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,0.78965373,1.000436035,-0.00354883,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,400,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.1625,-0.1159999643,-9.63958884,0.9946794783,0.00127408,-0.24,-3.25
path_poly_vs_path_exp,MeanCVaR,0.02,400,case03,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.1625,-0.1159999643,-8.67996563,0.9952070484,-0.01173478,-0.24,-3.25
coverage_poly_vs_path_poly,MeanCVaR,0.02,400,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,0.24688979,1.000136681,0.00191315,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.02,400,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.90375,0.6377686038,4.19111168,1.002317509,0.00606068,1.245,-0.65
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,400,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.8375,-0.5872711177,-6.07528727,0.9966483889,0.00353594,-1.505,-1.55
path_poly_vs_path_exp,MeanCVaR,0.02,400,case04,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.06625,0.04675205533,-2.13106538,0.9988216104,0.00768347,-0.26,-2.2
coverage_poly_vs_path_poly,MeanCVaR,0.02,800,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.226875,-0.1633339933,-0.29073357,0.9998389113,-0.00523812,-0.815,-0.3
coverage_exp_vs_path_exp,MeanCVaR,0.02,800,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.498125,0.3570420611,17.28348738,1.0095791,0.00435774,-0.01,2.4
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,800,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-1.336875,-0.954825462,-17.06100264,0.9906339269,-0.01443802,-0.87,1.95
path_poly_vs_path_exp,MeanCVaR,0.02,800,case00,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.611875,-0.438574878,0.51321831,1.000284443,-0.00484216,-0.065,4.65
coverage_poly_vs_path_poly,MeanCVaR,0.02,800,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,1.32,0.9317427825,-0.74734408,0.9995859957,0.01291297,2.99,4.65
coverage_exp_vs_path_exp,MeanCVaR,0.02,800,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.85875,-0.6017711518,7.70460935,1.004248077,-0.00990765,-0.24,1.55
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,800,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,1.145,0.8072191477,-16.96150355,0.9906875256,0.01046936,3.1,-0.75
path_poly_vs_path_exp,MeanCVaR,0.02,800,case01,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-1.03375,-0.7244028275,-8.50955012,0.9953081043,-0.01235126,-0.13,-3.85
coverage_poly_vs_path_poly,MeanCVaR,0.02,800,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,6.46674222,1.003577022,0.00631953,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.02,800,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.190625,0.1356321123,47.09760117,1.026103302,0.00854927,-0.27,-4.15
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,800,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-37.05174482,0.9799869054,0.0023591,0,0
path_poly_vs_path_exp,MeanCVaR,0.02,800,case02,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.190625,0.1356321123,3.57911413,1.001983683,0.00458884,-0.27,-4.15
coverage_poly_vs_path_poly,MeanCVaR,0.02,800,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.014375,-0.0102438025,2.97584949,1.001641685,-0.00066817,2.575,15.8
coverage_exp_vs_path_exp,MeanCVaR,0.02,800,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,17.01632518,1.009429784,-0.00144279,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,800,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.010625,-0.007571708534,-5.88989095,0.996766543,0.00406698,0.66,11.1
path_poly_vs_path_exp,MeanCVaR,0.02,800,case03,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.00375,0.002672367718,8.15058474,1.004516736,0.00329236,-1.915,-4.7
coverage_poly_vs_path_poly,MeanCVaR,0.02,800,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0.188125,0.1332023437,-3.52810695,0.9980576393,0.00854041,1.46,3.55
coverage_exp_vs_path_exp,MeanCVaR,0.02,800,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,50.53762842,1.028011174,0.01137918,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.02,800,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.188125,0.1332023437,-41.85947071,0.9774309983,0.00092925,1.46,3.55
path_poly_vs_path_exp,MeanCVaR,0.02,800,case04,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,12.20626466,1.00676549,0.00376802,0,0
coverage_poly_vs_path_poly,MeanCVaR,0.03,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-1.1,-1.181652165,-0.33184546,0.9998157937,-0.00658529,-0.915,3.05
coverage_exp_vs_path_exp,MeanCVaR,0.03,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,4.5539171,1.002528382,0.00278574,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.03,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.735,0.8054353186,-4.51618727,0.9974988895,0.0561627,-1.73,0.7
path_poly_vs_path_exp,MeanCVaR,0.03,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,1.835,2.010848721,0.36957529,1.000205192,0.06553373,-0.815,-2.35
coverage_poly_vs_path_poly,MeanCVaR,0.03,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0.505,0.5029129114,-0.02987009,0.9999834106,-0.00342476,-4.53,-12.95
coverage_exp_vs_path_exp,MeanCVaR,0.03,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.53,0.5273107154,1.60312743,1.000890014,0.01282513,-0.72,-5.7
coverage_poly_vs_coverage_exp,MeanCVaR,0.03,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.12,-0.1187648456,-2.32267242,0.9987116599,0.04111603,-3.315,-7.35
path_poly_vs_path_exp,MeanCVaR,0.03,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.095,-0.09451795841,-0.6896749,0.9996171106,0.05736592,0.495,-0.1
coverage_poly_vs_path_poly,MeanCVaR,0.03,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.135,-0.1494189264,0.64565207,1.000358581,0.0026637,-0.06,3.6
coverage_exp_vs_path_exp,MeanCVaR,0.03,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.665,0.7371279721,-0.12502104,0.9999306505,0.00314915,2.35,2.2
coverage_poly_vs_coverage_exp,MeanCVaR,0.03,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.665,-0.7317341549,-1.42124449,0.9992115769,0.04717917,-2.35,-2.2
path_poly_vs_path_exp,MeanCVaR,0.03,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.135,0.1496425206,-2.1919176,0.998784137,0.04766462,0.06,-3.6
coverage_poly_vs_path_poly,MeanCVaR,0.03,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0.74,0.7363550425,-0.98188275,0.9994549596,-0.00158515,2.095,-6.8
coverage_exp_vs_path_exp,MeanCVaR,0.03,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.39,-0.3971284558,-0.11484552,0.9999363017,-0.0041826,6.52,13.6
coverage_poly_vs_coverage_exp,MeanCVaR,0.03,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,3.42,3.496396258,-2.34202443,0.9987009295,0.07914931,-3.46,-17.45
path_poly_vs_path_exp,MeanCVaR,0.03,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,2.29,2.33185683,-1.4749872,0.9991819085,0.07655186,0.965,2.95
coverage_poly_vs_path_poly,MeanCVaR,0.03,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.5,-0.5068680622,0.67524773,1.000375011,-0.00232029,-1.94,-6.05
coverage_exp_vs_path_exp,MeanCVaR,0.03,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,0.13013306,1.000072191,0.00177325,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.03,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,3.155,3.321402253,-1.46092573,0.9991896103,0.08742357,0.905,-3.75
path_poly_vs_path_exp,MeanCVaR,0.03,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,3.655,3.84777345,-2.0060404,0.9988871495,0.09151711,2.845,2.3
coverage_poly_vs_path_poly,MeanCVaR,0.03,200,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.2875,-0.2798598267,-2.06137828,0.9988567538,-0.01602173,-1.275,1.55
coverage_exp_vs_path_exp,MeanCVaR,0.03,200,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,3.38908827,1.001880324,-0.00277808,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.03,200,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,1.0175,1.003204338,-4.75399083,0.9973673548,0.0414335,0.675,6.8
path_poly_vs_path_exp,MeanCVaR,0.03,200,case00,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,1.305,1.286665023,0.69647572,1.000386417,0.05467715,1.95,5.25
