experiment_id,case_id,alpha,train_scenario_count,test_scenario_count,method,objective_in_sample,objective_metric,solver_status,best_bound,mip_gap,runtime_seconds,selected_firebreaks,train_expected_burned_area,test_expected_burned_area,test_cvar_burned_area,test_worst_10pct_burned_area,notes
alpha003_case03,0,0.03000000,100,900,FPP-Branch-Benders-CVaR-LLBI-RootCuts,117.60000000,cvar_burned_area_beta_0.9,Feasible,98.28234047,0.16426581,300.17621753,130;153;192;210;233;247;257;264;294;308;347;372,64.29000000,78.10111111,178.72222222,178.72222222,"Callback-based FPP-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | FPP recourse objective is burned area from scenario LP subproblems. | FPP Branch-Benders master objective is pure CVaR of scenario eta variables. | Optional FPP fractional Benders user cuts were separated at the root node only. | Optional FPP lifted lower-bound inequalities were added to the callback master. | Callback FPP Branch-and-Benders is separate from explicit-loop FPP-Benders. | Batch method label FPP-Branch-Benders-CVaR-LLBI-RootCuts maps to callback FPP Branch-and-Benders with risk_measure=cvar, LLBI=true, root_user_cuts=true. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case03,0,0.03000000,100,900,FPP-Restricted-Branch-Benders,,expected_burned_area_restricted_branch_benders,RestrictedTimeLimit,75.48134859,0.02453672,322.17352107,183;206;222;247;264;281;283;287;307;327;344;347,77.38000000,87.08666667,227.64444444,227.64444444,"Restricted-candidate FPP Branch-and-Benders stage: restricted. | Master keeps the full eligible firebreak vector and applies candidate upper bounds. | Lazy Benders cuts are generated over the full eligible y-vector. | Generated full-space cuts are stored for activation and cut-pool reuse. | Restricted FPP Branch-Benders master objective is expected burned area. | Stage reached the assigned restricted-candidate time budget. | Batch method label FPP-Restricted-Branch-Benders maps to exact-mode restricted-candidate FPP Branch-and-Benders with burn-frequency initialization, eventual full activation, and risk_measure=expected. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case03,0,0.03000000,100,900,FPP-Restricted-Branch-Benders-CVaR,122.50000000,cvar_burned_area_beta_0.9,RestrictedTimeLimit,94.85825777,0.22564688,301.69075535,130;137;153;192;208;252;257;264;289;306;347;372,64.80000000,78.71666667,184.96666667,184.96666667,"Restricted-candidate FPP Branch-and-Benders stage: full. | Master keeps the full eligible firebreak vector and applies candidate upper bounds. | Lazy Benders cuts are generated over the full eligible y-vector. | Generated full-space cuts are stored for activation and cut-pool reuse. | Restricted FPP Branch-Benders master objective is pure CVaR of scenario eta variables. | Preloaded 3203 full-space cuts from the restricted-candidate cut pool. | Stage reached the assigned restricted-candidate time budget. | Batch method label FPP-Restricted-Branch-Benders-CVaR maps to exact-mode restricted-candidate FPP Branch-and-Benders with burn-frequency initialization, eventual full activation, and risk_measure=cvar. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case03,0,0.03000000,100,900,FPP-Restricted-Branch-Benders-MeanCVaR,,mean_cvar_burned_area_beta_0.9_lambda_0.5,RestrictedTimeLimit,141.29964080,0.00615691,341.31789453,121;162;184;206;223;246;247;264;287;307;327;347,79.65000000,88.39777778,222.21111111,222.21111111,"Restricted-candidate FPP Branch-and-Benders stage: restricted. | Master keeps the full eligible firebreak vector and applies candidate upper bounds. | Lazy Benders cuts are generated over the full eligible y-vector. | Generated full-space cuts are stored for activation and cut-pool reuse. | Restricted FPP Branch-Benders master objective is a mean-CVaR blend of scenario eta variables. | Stage reached the assigned restricted-candidate time budget. | Batch method label FPP-Restricted-Branch-Benders-MeanCVaR maps to exact-mode restricted-candidate FPP Branch-and-Benders with burn-frequency initialization, eventual full activation, and risk_measure=mean-cvar. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case03,0,0.03000000,100,900,DPV-SAA,2998.33000000,solution_dependent_DPV_unit_weights,Feasible,0.00000000,1.00000000,303.87322092,13;17;18;20;21;22;25;26;31;32;33;34,135.76000000,134.91333333,307.56666667,307.56666667,"DPV-SAA objective is solution-dependent DPV with unit weights. | DPV product-pair multiplicity is preserved. | z variables are continuous in [0,1]. | Propagation constraints use y_v only when v is eligible. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case03,0,0.03000000,100,900,DPV-Benders,980.99000000,solution_dependent_DPV_unit_weights_benders,TimeLimit,433.71000000,0.55788540,305.22335361,92;130;153;191;197;203;255;264;293;306;347;371,65.04000000,81.98888889,190.93333333,190.93333333,Classical iterative DPV-SAA Benders decomposition; no callbacks or lazy cuts. | Master solves binary y and per-scenario eta variables to optimality at each iteration. | Scenario subproblems solve the LP relaxation with y_copy fixed to the incumbent y. | Benders cuts use CPLEX equality-row duals directly: eta_s >= Q_s(ybar) + pi*(y-ybar). | DPV objective uses unit product-pair weights and scenario probabilities in the master. | Benders termination reason: TIME_LIMIT_REACHED. | Largest observed intermediate Benders violation: 9840.000000. | Batch method label DPV-Benders maps to explicit-loop DPV-SAA Benders with LLBI disabled. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case03,0,0.03000000,100,900,Static-DPV,515.53000000,precomputed_static_DPV_unit_weights,NotApplicable,,,0.00164620,264;325;306;347;326;242;269;245;283;263;334;370,80.28000000,91.10000000,237.14444444,237.14444444,Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case03,0,0.03000000,100,900,Static-DPV-MIP,161.71000000,static_DPV_MIP_unit_downstream_value,ExactTopBudget,161.71000000,0.00000000,0.00941288,264;306;325;326;347;283;245;368;263;269;242;370,81.10000000,93.18666667,240.83333333,240.83333333,"Static-DPV-MIP uses unit downstream values and closed downstream reachability. | Static-DPV-MIP scores are computed from training scenarios only. | Static-DPV-MIP does not multiply by out-degree, update scores after selection, or discount overlap. | Default treatment_loss is zero; EMPC and treatment-loss constraints are not enabled. | Pure-cardinality Static-DPV-MIP is solved exactly by deterministic top-budget sorting. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case03,0,0.03000000,100,900,Greedy-DPV3,224501.24649199,greedy_DPV3_inverse_weighted_reachability,NotApplicable,,,3.32899425,264;347;306;242;325;203;245;370;345;162;308;363,78.25000000,91.61777778,238.72222222,238.72222222,"Greedy-DPV3 score = outgoing_frequency_sum(i) * sum_{k reachable from i} 1 / (1 + dist_inv(i,k)); dist_inv uses shortest paths with arc cost 1/frequency. | Greedy-DPV3 scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Outgoing frequency sums are maintained incrementally as selected firebreak nodes become blocked. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case03,0,0.03000000,100,900,Greedy-DPV2,420474.00000000,greedy_DPV2_frequency_reachability,NotApplicable,,,0.30121878,264;347;306;242;162;203;344;370;245;326;363;303,78.72000000,91.86000000,240.82222222,240.82222222,Greedy-DPV2 score = outgoing_frequency_sum(i) * closed_reachable_count(i) on the active cumulative graph. | Greedy-DPV2 scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Outgoing frequency sums are maintained incrementally as selected firebreak nodes become blocked. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
